project_id,domain,complexity_level,team_size,duration_months,sprint_length_weeks,num_sprints,total_user_stories,avg_story_points,velocity_per_sprint,tech_stack_difficulty,requirement_volatility_score,actual_effort_hours,actual_cost_usd,risk_level
project_02822,SaaS,Medium,7,6,2,12,17,4.2,23.5,Basic,High,12313.78,504688.93,High
project_02823,Cloud System,High,11,8,2,16,21,6.7,59.0,Advanced,High,45872.74,2295970.61,High
project_02824,Cloud System,Low,4,2,2,4,14,3.8,12.2,Basic,Low,1469.48,47911.1,Low
project_02825,Cloud System,Medium,5,6,2,12,20,5.5,22.0,Intermediate,Medium,9365.17,442631.05,Medium
project_02826,IoT,High,12,12,2,24,22,7.3,70.1,Intermediate,High,64009.94,2998519.97,High
project_02827,SaaS,Low,4,3,2,6,14,2.6,8.3,Basic,Low,1994.24,69435.26,Low
project_02828,IoT,Medium,7,8,2,16,22,5.6,31.4,Intermediate,Low,16433.22,757956.38,Medium
project_02829,FinTech,High,9,11,2,22,20,7.2,51.8,Advanced,High,48477.74,2871377.59,High
project_02830,EdTech,Low,5,3,2,6,12,2.6,10.4,Basic,Low,2570.54,88766.86,Low
project_02831,E-commerce,Medium,7,6,2,12,19,5.2,29.1,Intermediate,Medium,13192.4,590138.78,Medium
project_02832,E-commerce,High,10,7,2,14,27,5.7,45.6,Advanced,High,37999.73,1897026.78,High
project_02833,EdTech,Low,3,2,2,4,13,3.7,8.9,Basic,Medium,1248.33,38366.45,Low
project_02834,SaaS,Medium,6,6,2,12,17,4.3,20.6,Basic,Medium,8945.17,432369.5,Medium
project_02835,FinTech,High,8,11,2,22,30,8.0,51.2,Advanced,High,45587.16,2434820.81,High
project_02836,AI Platform,Low,3,2,2,4,11,3.7,8.9,Basic,Low,1169.91,35759.97,Low
project_02837,AI Platform,Medium,6,8,2,16,19,4.1,19.7,Intermediate,Medium,14826.06,599665.92,Medium
project_02838,Cloud System,High,11,12,2,24,21,7.6,66.9,Advanced,Medium,58238.95,3215059.11,High
project_02839,EdTech,Low,3,4,2,8,11,2.2,5.3,Basic,Low,1951.1,79159.03,Low
project_02840,AI Platform,Medium,8,5,2,10,20,4.3,27.5,Intermediate,Medium,12797.27,587678.19,Medium
project_02841,Cloud System,High,12,7,2,14,27,5.7,54.7,Advanced,Medium,36802.02,2099015.02,High
project_02842,SaaS,Low,5,3,2,6,14,2.1,8.4,Basic,Medium,2858.15,97152.51,Low
project_02843,AI Platform,Medium,5,5,2,10,19,5.0,20.0,Intermediate,Low,7601.78,301434.51,Medium
project_02844,Healthcare,High,8,10,2,20,20,6.5,41.6,Advanced,High,42623.18,2170372.53,High
project_02845,EdTech,Low,3,4,2,8,11,2.7,6.5,Basic,Low,2060.84,73730.22,Low
project_02846,EdTech,Medium,7,8,2,16,22,5.4,30.2,Intermediate,Medium,17314.15,822906.51,Medium
project_02847,Cloud System,High,12,8,2,16,25,6.3,60.5,Advanced,Medium,41598.08,2313501.29,High
project_02848,FinTech,Low,3,2,2,4,10,2.9,7.0,Basic,Low,1089.47,40666.29,Low
project_02849,Healthcare,Medium,6,6,2,12,18,5.5,26.4,Intermediate,Medium,10866.18,544275.55,Medium
project_02850,IoT,High,9,11,2,22,20,7.0,50.4,Intermediate,High,42528.89,2255493.1,High
project_02851,SaaS,Low,5,3,2,6,10,2.8,11.2,Basic,Low,2589.46,91830.51,Low
project_02852,Healthcare,Medium,7,5,2,10,17,5.0,28.0,Intermediate,High,12095.81,555024.19,High
project_02853,EdTech,High,10,9,2,18,23,6.8,54.4,Intermediate,High,38447.58,2209093.21,High
project_02854,EdTech,Low,5,2,2,4,10,3.7,14.8,Basic,Low,1730.49,58626.23,Low
project_02855,IoT,Medium,5,7,2,14,17,4.8,19.2,Basic,High,10233.04,513399.62,High
project_02856,Cloud System,High,11,10,2,20,21,5.7,50.2,Advanced,High,53501.67,3389231.69,High
project_02857,E-commerce,Low,4,2,2,4,13,3.4,10.9,Basic,Low,1449.84,53593.69,Low
project_02858,Healthcare,Medium,8,6,2,12,17,5.4,34.6,Basic,High,14063.97,698199.32,High
project_02859,IoT,High,12,10,2,20,21,5.4,51.8,Advanced,High,59401.85,3160398.25,High
project_02860,AI Platform,Low,4,3,2,6,12,3.5,11.2,Basic,Medium,2310.14,76341.27,Low
project_02861,EdTech,Medium,6,4,2,8,16,5.5,26.4,Basic,Low,5900.93,263688.37,Medium
project_02862,IoT,High,8,7,2,14,24,7.6,48.6,Advanced,High,30206.26,1551515.51,High
project_02863,Cloud System,Low,5,3,2,6,15,3.5,14.0,Basic,Medium,2938.97,96771.14,Low
project_02864,Healthcare,Medium,6,5,2,10,19,4.2,20.2,Basic,Medium,7650.16,329695.36,Medium
project_02865,IoT,High,10,9,2,18,25,5.9,47.2,Advanced,Medium,39130.1,2229586.07,High
project_02866,Healthcare,Low,4,4,2,8,14,2.7,8.6,Basic,Medium,3130.06,111354.57,Low
project_02867,SaaS,Medium,7,7,2,14,17,5.0,28.0,Intermediate,Medium,15723.6,708838.18,Medium
project_02868,Cloud System,High,12,11,2,22,23,7.3,70.1,Intermediate,Medium,51028.49,2583818.07,High
project_02869,EdTech,Low,5,4,2,8,15,2.6,10.4,Basic,Low,3446.24,119278.3,Low
project_02870,Cloud System,Medium,8,8,2,16,18,5.4,34.6,Intermediate,Low,17339.52,751882.88,Medium
project_02871,EdTech,High,8,11,2,22,20,6.5,41.6,Advanced,High,46785.72,2534780.95,High
project_02872,FinTech,Low,4,2,2,4,11,2.0,6.4,Basic,Low,1316.3,42946.91,Low
project_02873,Cloud System,Medium,6,8,2,16,19,5.7,27.4,Intermediate,High,17494.28,781669.3,High
project_02874,AI Platform,High,9,10,2,20,24,5.3,38.2,Advanced,High,45577.22,2316600.61,High
project_02875,SaaS,Low,5,4,2,8,14,3.8,15.2,Basic,Low,3313.23,113120.03,Low
project_02876,E-commerce,Medium,7,4,2,8,22,5.1,28.6,Intermediate,Low,8664.97,395870.74,Medium
project_02877,SaaS,High,11,9,2,18,26,6.3,55.4,Intermediate,High,40704.56,2222712.28,High
project_02878,Cloud System,Low,4,3,2,6,11,3.7,11.8,Basic,Medium,2399.69,74445.3,Low
project_02879,E-commerce,Medium,5,5,2,10,18,4.1,16.4,Intermediate,High,9136.73,382322.33,High
project_02880,IoT,High,11,9,2,18,23,6.0,52.8,Intermediate,High,43303.27,2441464.64,High
project_02881,SaaS,Low,3,4,2,8,13,3.9,9.4,Basic,Low,2032.37,76828.18,Low
project_02882,SaaS,Medium,8,8,2,16,18,4.7,30.1,Intermediate,High,21572.28,1049780.49,High
project_02883,EdTech,High,8,7,2,14,23,6.6,42.2,Intermediate,Medium,21220.19,1090258.68,High
project_02884,E-commerce,Low,3,2,2,4,14,3.7,8.9,Basic,Low,1168.05,40910.23,Low
project_02885,Cloud System,Medium,6,7,2,14,17,4.2,20.2,Basic,Medium,10476.54,510668.06,Medium
project_02886,SaaS,High,11,9,2,18,25,7.5,66.0,Advanced,High,50202.21,2948004.67,High
project_02887,FinTech,Low,4,4,2,8,15,2.8,9.0,Basic,Low,2733.32,95776.33,Low
project_02888,IoT,Medium,8,4,2,8,20,4.7,30.1,Intermediate,Low,9315.33,403487.22,Medium
project_02889,IoT,High,11,12,2,24,24,6.2,54.6,Advanced,High,66204.25,3547648.96,High
project_02890,Cloud System,Low,3,2,2,4,12,3.7,8.9,Basic,Low,1141.75,36205.79,Low
project_02891,AI Platform,Medium,8,6,2,12,16,5.4,34.6,Intermediate,High,16857.57,785688.3,High
project_02892,Healthcare,High,9,9,2,18,27,5.8,41.8,Advanced,High,41120.24,2341745.14,High
project_02893,EdTech,Low,4,4,2,8,14,3.8,12.2,Basic,Medium,3005.54,113530.52,Low
project_02894,AI Platform,Medium,7,5,2,10,17,5.5,30.8,Intermediate,Low,10372.91,425903.64,Medium
project_02895,E-commerce,High,9,10,2,20,28,6.8,49.0,Advanced,Medium,42626.89,2245955.49,High
project_02896,Cloud System,Low,3,3,2,6,14,3.9,9.4,Basic,Low,1737.55,56452.24,Low
project_02897,IoT,Medium,8,8,2,16,17,5.6,35.8,Intermediate,Medium,18934.39,893358.56,Medium
project_02898,EdTech,High,10,6,2,12,21,6.9,55.2,Intermediate,High,25958.91,1399558.16,High
project_02899,EdTech,Low,3,3,2,6,15,2.3,5.5,Basic,Low,1601.53,59016.12,Low
project_02900,IoT,Medium,6,6,2,12,16,4.7,22.6,Intermediate,Medium,11068.46,501526.94,Medium
project_02901,Healthcare,High,11,11,2,22,26,7.3,64.2,Intermediate,High,49360.26,3163100.86,High
project_02902,SaaS,Low,4,3,2,6,11,3.8,12.2,Basic,Low,2008.19,73590.71,Low
project_02903,EdTech,Medium,5,8,2,16,22,4.5,18.0,Intermediate,Low,12026.75,515547.59,Medium
project_02904,SaaS,High,12,7,2,14,30,7.5,72.0,Advanced,High,43312.93,2356551.05,High
project_02905,SaaS,Low,4,2,2,4,11,3.2,10.2,Basic,Medium,1567.92,63364.88,Low
project_02906,IoT,Medium,5,5,2,10,17,4.6,18.4,Intermediate,Medium,7614.3,381520.66,Medium
project_02907,Healthcare,High,12,11,2,22,21,7.4,71.0,Advanced,High,66187.71,3607815.93,High
project_02908,SaaS,Low,4,3,2,6,15,3.6,11.5,Basic,Low,2215.11,74468.87,Low
project_02909,Cloud System,Medium,5,6,2,12,22,5.6,22.4,Basic,Medium,7933.61,399592.79,Medium
project_02910,IoT,High,8,12,2,24,28,6.6,42.2,Advanced,High,49393.35,2555218.62,High
project_02911,EdTech,Low,5,3,2,6,10,3.6,14.4,Basic,Low,2483.74,99638.65,Low
project_02912,EdTech,Medium,5,4,2,8,22,5.3,21.2,Intermediate,High,7455.55,386658.97,High
project_02913,EdTech,High,8,7,2,14,22,5.1,32.6,Advanced,Medium,25558.74,1466446.31,High
project_02914,Cloud System,Low,4,3,2,6,11,3.5,11.2,Basic,Medium,2195.52,79649.58,Low
project_02915,EdTech,Medium,5,4,2,8,22,5.8,23.2,Intermediate,Medium,6973.66,297245.19,Medium
project_02916,AI Platform,High,10,12,2,24,28,5.8,46.4,Advanced,High,64296.0,3582004.2,High
project_02917,FinTech,Low,4,3,2,6,11,3.4,10.9,Basic,Low,2001.16,76561.38,Low
project_02918,E-commerce,Medium,6,8,2,16,16,5.7,27.4,Basic,High,13084.8,646890.31,High
project_02919,FinTech,High,9,8,2,16,26,7.4,53.3,Intermediate,High,30670.97,1663469.01,High
project_02920,FinTech,Low,4,2,2,4,10,3.6,11.5,Basic,Low,1361.0,52050.57,Low
project_02921,AI Platform,Medium,5,6,2,12,19,5.2,20.8,Basic,High,8960.12,395362.4,High
project_02922,Healthcare,High,11,12,2,24,21,7.8,68.6,Intermediate,High,57816.72,2838311.54,High
project_02923,FinTech,Low,4,3,2,6,14,3.9,12.5,Basic,Medium,2461.59,89433.37,Low
project_02924,FinTech,Medium,8,8,2,16,21,4.4,28.2,Intermediate,Low,17348.64,727205.91,Medium
project_02925,EdTech,High,12,10,2,20,29,7.5,72.0,Advanced,High,61142.89,3366923.65,High
project_02926,EdTech,Low,4,3,2,6,10,3.1,9.9,Basic,Low,2036.39,76203.22,Low
project_02927,FinTech,Medium,5,4,2,8,18,5.6,22.4,Intermediate,Low,6221.6,285857.63,Medium
project_02928,SaaS,High,12,9,2,18,21,6.4,61.4,Advanced,Medium,47508.0,2775983.39,High
project_02929,AI Platform,Low,3,2,2,4,15,2.5,6.0,Basic,Low,1118.09,40179.68,Low
project_02930,EdTech,Medium,6,6,2,12,16,4.6,22.1,Basic,Low,7945.46,381237.16,Medium
project_02931,Cloud System,High,10,10,2,20,22,7.3,58.4,Advanced,High,53145.17,3067867.69,High
project_02932,AI Platform,Low,3,2,2,4,14,3.3,7.9,Basic,Low,1143.98,38254.74,Low
project_02933,Cloud System,Medium,5,8,2,16,16,4.2,16.8,Intermediate,Medium,11788.32,514637.55,Medium
project_02934,EdTech,High,9,9,2,18,25,5.3,38.2,Intermediate,Medium,31839.51,1572023.31,High
project_02935,EdTech,Low,5,3,2,6,15,2.5,10.0,Basic,Low,2667.4,82961.57,Low
project_02936,EdTech,Medium,6,4,2,8,19,4.7,22.6,Intermediate,Medium,8145.29,334634.85,Medium
project_02937,IoT,High,10,8,2,16,27,7.6,60.8,Advanced,Medium,36380.34,1936224.22,High
project_02938,FinTech,Low,4,4,2,8,12,3.2,10.2,Basic,Medium,2962.48,112913.52,Low
project_02939,FinTech,Medium,6,8,2,16,16,4.2,20.2,Intermediate,Medium,14056.23,688891.55,Medium
project_02940,Cloud System,High,9,12,2,24,25,5.4,38.9,Advanced,High,55300.45,3182178.9,High
project_02941,Cloud System,Low,3,2,2,4,11,3.5,8.4,Basic,Low,1081.9,36534.6,Low
project_02942,EdTech,Medium,5,6,2,12,20,4.9,19.6,Intermediate,Medium,9164.12,380387.28,Medium
project_02943,IoT,High,12,7,2,14,29,8.0,76.8,Advanced,High,46400.6,2286667.0,High
project_02944,E-commerce,Low,3,4,2,8,10,2.6,6.2,Basic,Medium,2207.81,73266.56,Low
project_02945,IoT,Medium,7,4,2,8,17,5.4,30.2,Basic,Low,6590.32,303404.84,Medium
project_02946,AI Platform,High,8,10,2,20,23,7.8,49.9,Advanced,High,43852.81,2240657.19,High
project_02947,EdTech,Low,4,3,2,6,13,3.3,10.6,Basic,Medium,2274.36,80282.17,Low
project_02948,AI Platform,Medium,8,8,2,16,21,4.8,30.7,Intermediate,Low,18096.24,807826.79,Medium
project_02949,Cloud System,High,12,11,2,22,28,6.7,64.3,Advanced,High,67350.42,3453364.08,High
project_02950,SaaS,Low,3,2,2,4,13,2.3,5.5,Basic,Low,1122.59,38701.75,Low
project_02951,SaaS,Medium,6,4,2,8,17,5.0,24.0,Basic,Medium,6023.88,264839.57,Medium
project_02952,FinTech,High,12,7,2,14,26,7.5,72.0,Advanced,High,45325.73,2525036.9,High
project_02953,IoT,Low,3,2,2,4,12,2.5,6.0,Basic,Low,1045.71,37300.02,Low
project_02954,FinTech,Medium,5,5,2,10,21,4.8,19.2,Basic,Medium,6433.07,309924.88,Medium
project_02955,Healthcare,High,10,10,2,20,27,7.4,59.2,Advanced,Medium,46008.52,2480008.68,High
project_02956,IoT,Low,5,2,2,4,12,2.6,10.4,Basic,Low,1654.44,61830.37,Low
project_02957,E-commerce,Medium,5,4,2,8,21,5.0,20.0,Basic,High,6366.79,257799.92,High
project_02958,Cloud System,High,9,12,2,24,21,6.5,46.8,Intermediate,Medium,41614.31,2022643.94,High
project_02959,Healthcare,Low,5,3,2,6,15,2.2,8.8,Basic,Medium,2817.48,85589.26,Low
project_02960,Healthcare,Medium,7,5,2,10,16,5.2,29.1,Basic,Low,8253.61,337852.71,Medium
project_02961,AI Platform,High,10,10,2,20,26,5.6,44.8,Intermediate,High,43855.9,2630869.65,High
project_02962,FinTech,Low,3,4,2,8,13,3.6,8.6,Basic,Low,2015.88,70394.74,Low
project_02963,Cloud System,Medium,7,6,2,12,16,4.2,23.5,Intermediate,Medium,13466.21,586716.89,Medium
project_02964,EdTech,High,11,8,2,16,25,7.4,65.1,Advanced,High,45751.95,2643409.75,High
project_02965,AI Platform,Low,4,3,2,6,14,2.1,6.7,Basic,Medium,2258.11,86997.68,Low
project_02966,Healthcare,Medium,6,6,2,12,19,5.6,26.9,Intermediate,Low,10814.41,529669.94,Medium
project_02967,Cloud System,High,10,11,2,22,26,5.6,44.8,Advanced,Medium,48479.02,2968851.92,High
project_02968,Cloud System,Low,5,3,2,6,10,2.3,9.2,Basic,Low,2412.27,76983.18,Low
project_02969,Healthcare,Medium,6,4,2,8,21,5.2,25.0,Basic,Low,5802.11,227476.09,Medium
project_02970,Cloud System,High,10,12,2,24,28,6.3,50.4,Intermediate,High,51377.65,3135332.96,High
project_02971,Cloud System,Low,3,2,2,4,15,2.4,5.8,Basic,Low,1106.52,45444.9,Low
project_02972,FinTech,Medium,7,8,2,16,20,4.7,26.3,Intermediate,Medium,17557.12,771664.4,Medium
project_02973,SaaS,High,9,11,2,22,23,6.9,49.7,Advanced,High,51831.45,2906832.83,High
project_02974,SaaS,Low,4,3,2,6,11,2.6,8.3,Basic,Low,2057.67,67585.97,Low
project_02975,Cloud System,Medium,6,8,2,16,22,6.0,28.8,Intermediate,Medium,15568.83,623146.07,Medium
project_02976,E-commerce,High,8,11,2,22,30,5.5,35.2,Intermediate,High,36577.06,2131670.67,High
project_02977,SaaS,Low,4,4,2,8,15,3.0,9.6,Basic,Low,2868.02,96824.77,Low
project_02978,SaaS,Medium,6,7,2,14,17,5.6,26.9,Basic,Medium,10547.34,473453.21,Medium
project_02979,Cloud System,High,12,7,2,14,30,6.3,60.5,Advanced,High,44106.31,2274510.46,High
project_02980,AI Platform,Low,4,3,2,6,12,3.4,10.9,Basic,Low,2151.88,80761.71,Low
project_02981,IoT,Medium,7,5,2,10,20,5.5,30.8,Intermediate,Medium,11192.11,552972.61,Medium
project_02982,E-commerce,High,9,8,2,16,21,7.6,54.7,Advanced,High,36941.89,2101352.64,High
project_02983,SaaS,Low,5,4,2,8,11,3.2,12.8,Basic,Low,3264.46,109779.13,Low
project_02984,AI Platform,Medium,8,4,2,8,17,4.9,31.4,Basic,Medium,8292.28,369637.71,Medium
project_02985,AI Platform,High,11,7,2,14,30,6.3,55.4,Advanced,High,38554.96,2339626.61,High
project_02986,FinTech,Low,3,3,2,6,15,2.4,5.8,Basic,Low,1536.03,53882.17,Low
project_02987,AI Platform,Medium,5,4,2,8,20,4.6,18.4,Basic,Medium,5270.58,228966.5,Medium
project_02988,AI Platform,High,8,12,2,24,25,5.0,32.0,Advanced,Medium,43484.02,2378219.22,High
project_02989,AI Platform,Low,3,3,2,6,10,3.3,7.9,Basic,Low,1641.74,47178.16,Low
project_02990,Healthcare,Medium,8,4,2,8,19,4.2,26.9,Intermediate,Low,8910.8,363143.77,Medium
project_02991,IoT,High,12,10,2,20,20,8.0,76.8,Intermediate,High,53489.19,2808672.88,High
project_02992,IoT,Low,5,2,2,4,10,3.1,12.4,Basic,Medium,1848.03,72204.54,Low
project_02993,AI Platform,Medium,7,7,2,14,18,5.9,33.0,Intermediate,Medium,15298.96,692995.33,Medium
project_02994,Cloud System,High,9,12,2,24,20,5.6,40.3,Advanced,High,53519.17,2926008.76,High
project_02995,E-commerce,Low,5,3,2,6,15,3.3,13.2,Basic,Low,2643.82,80342.12,Low
project_02996,SaaS,Medium,8,5,2,10,16,4.2,26.9,Intermediate,Low,11152.95,492463.52,Medium
project_02997,Healthcare,High,10,8,2,16,25,5.1,40.8,Intermediate,High,35506.62,1962625.51,High
project_02998,AI Platform,Low,4,4,2,8,12,3.3,10.6,Basic,Medium,2865.56,105570.93,Low
project_02999,Cloud System,Medium,6,6,2,12,22,4.4,21.1,Intermediate,Low,10164.5,489535.49,Medium
project_03000,EdTech,High,11,6,2,12,24,7.0,61.6,Intermediate,Medium,26744.35,1403275.86,High
project_03001,IoT,Low,5,3,2,6,13,2.9,11.6,Basic,Medium,2785.96,101089.61,Low
project_03002,EdTech,Medium,6,6,2,12,18,5.9,28.3,Basic,High,10769.43,438874.55,High
project_03003,IoT,High,10,8,2,16,27,7.1,56.8,Advanced,High,40412.84,2117825.93,High
project_03004,AI Platform,Low,3,4,2,8,15,3.6,8.6,Basic,Medium,2379.88,77184.03,Low
project_03005,IoT,Medium,8,8,2,16,22,5.6,35.8,Intermediate,Medium,19333.45,893314.15,Medium
project_03006,SaaS,High,10,11,2,22,24,6.9,55.2,Advanced,Medium,48387.24,2902489.6,High
project_03007,Healthcare,Low,4,3,2,6,11,2.5,8.0,Basic,Medium,2148.77,80392.93,Low
project_03008,AI Platform,Medium,6,6,2,12,16,4.1,19.7,Basic,High,9762.37,506301.12,High
project_03009,IoT,High,8,10,2,20,23,6.1,39.0,Advanced,Medium,38153.57,1852474.07,High
project_03010,E-commerce,Low,4,3,2,6,12,3.1,9.9,Basic,Low,2029.17,80121.12,Low
project_03011,E-commerce,Medium,8,5,2,10,21,4.6,29.4,Basic,Medium,9876.85,473740.81,Medium
project_03012,EdTech,High,11,8,2,16,27,6.8,59.8,Advanced,Medium,40793.66,2283764.61,High
project_03013,Healthcare,Low,4,2,2,4,12,2.6,8.3,Basic,Medium,1529.2,48015.67,Low
project_03014,Cloud System,Medium,5,4,2,8,16,5.4,21.6,Intermediate,High,7667.48,323261.63,High
project_03015,Healthcare,High,8,11,2,22,27,5.8,37.1,Advanced,High,44974.24,2321184.61,High
project_03016,AI Platform,Low,4,4,2,8,14,3.6,11.5,Basic,Low,2805.87,84351.26,Low
project_03017,Healthcare,Medium,5,5,2,10,16,5.1,20.4,Basic,Low,5646.0,233078.57,Medium
project_03018,EdTech,High,12,6,2,12,21,6.1,58.6,Advanced,High,36156.61,2053845.51,High
project_03019,AI Platform,Low,5,4,2,8,12,2.6,10.4,Basic,Medium,3572.3,131577.1,Low
project_03020,FinTech,Medium,8,7,2,14,20,4.5,28.8,Intermediate,Low,15561.29,637522.48,Medium
project_03021,Cloud System,High,8,7,2,14,26,7.3,46.7,Intermediate,High,25728.91,1253946.9,High
project_03022,AI Platform,Low,5,2,2,4,14,2.6,10.4,Basic,Low,1770.27,69192.67,Low
project_03023,EdTech,Medium,7,5,2,10,19,5.1,28.6,Intermediate,Medium,10644.94,531670.85,Medium
project_03024,AI Platform,High,12,9,2,18,23,5.4,51.8,Advanced,Medium,48600.35,2527728.92,High
project_03025,Healthcare,Low,4,2,2,4,14,3.4,10.9,Basic,Low,1504.41,53238.29,Low
project_03026,Healthcare,Medium,6,4,2,8,21,4.4,21.1,Intermediate,Low,7206.85,312160.78,Medium
project_03027,IoT,High,11,8,2,16,29,5.1,44.9,Intermediate,High,37626.51,2169627.59,High
project_03028,Cloud System,Low,4,3,2,6,10,2.6,8.3,Basic,Low,2026.96,75437.51,Low
project_03029,SaaS,Medium,5,8,2,16,20,5.5,22.0,Basic,Medium,10116.19,493173.28,Medium
project_03030,Cloud System,High,11,6,2,12,23,7.0,61.6,Advanced,High,35711.79,1925006.15,High
project_03031,E-commerce,Low,3,2,2,4,11,2.5,6.0,Basic,Low,1056.45,35651.33,Low
project_03032,FinTech,Medium,8,8,2,16,17,5.8,37.1,Basic,Low,14020.96,597371.47,Medium
project_03033,AI Platform,High,9,11,2,22,30,5.9,42.5,Advanced,High,53326.48,2702197.34,High
project_03034,Cloud System,Low,3,3,2,6,11,3.0,7.2,Basic,Low,1525.49,47861.83,Low
project_03035,Healthcare,Medium,7,8,2,16,16,5.7,31.9,Basic,Medium,14139.34,561548.66,Medium
project_03036,FinTech,High,9,6,2,12,23,5.8,41.8,Advanced,Medium,24385.77,1307884.54,High
project_03037,Cloud System,Low,5,4,2,8,13,3.8,15.2,Basic,Low,3481.17,117601.12,Low
project_03038,EdTech,Medium,8,7,2,14,20,5.8,37.1,Intermediate,Medium,17884.37,841389.89,Medium
project_03039,SaaS,High,8,10,2,20,28,5.2,33.3,Advanced,High,40481.28,2257340.13,High
project_03040,AI Platform,Low,4,3,2,6,13,2.9,9.3,Basic,Medium,2206.7,87250.01,Low
project_03041,IoT,Medium,5,6,2,12,16,5.5,22.0,Basic,Medium,7984.86,327775.08,Medium
project_03042,E-commerce,High,12,6,2,12,24,5.6,53.8,Intermediate,High,30566.14,1914702.25,High
project_03043,Healthcare,Low,3,3,2,6,14,3.5,8.4,Basic,Low,1703.15,58509.47,Low
project_03044,AI Platform,Medium,6,4,2,8,16,5.9,28.3,Basic,Low,5671.84,241580.66,Medium
project_03045,FinTech,High,8,8,2,16,21,6.5,41.6,Intermediate,High,28434.2,1630967.91,High
project_03046,EdTech,Low,4,4,2,8,10,4.0,12.8,Basic,Low,2638.04,101948.44,Low
project_03047,Healthcare,Medium,8,4,2,8,17,5.1,32.6,Basic,Low,7060.92,335162.26,Medium
project_03048,Cloud System,High,9,10,2,20,28,7.0,50.4,Advanced,High,45637.66,2761575.46,High
project_03049,FinTech,Low,5,4,2,8,14,3.8,15.2,Basic,Low,3472.56,127416.66,Low
project_03050,FinTech,Medium,5,5,2,10,22,4.1,16.4,Basic,Medium,6785.45,258802.15,Medium
project_03051,FinTech,High,10,11,2,22,28,6.8,54.4,Advanced,High,59262.45,3219408.12,High
project_03052,IoT,Low,5,2,2,4,15,3.4,13.6,Basic,Low,1756.1,61081.32,Low
project_03053,FinTech,Medium,6,4,2,8,19,4.6,22.1,Basic,High,7338.42,351678.78,High
project_03054,Healthcare,High,8,8,2,16,21,6.7,42.9,Intermediate,High,27332.47,1474302.03,High
project_03055,SaaS,Low,4,2,2,4,10,2.5,8.0,Basic,Low,1358.76,44845.13,Low
project_03056,EdTech,Medium,6,7,2,14,16,4.5,21.6,Intermediate,Medium,12647.87,575303.26,Medium
project_03057,EdTech,High,12,9,2,18,28,7.1,68.2,Advanced,Medium,49810.96,2399618.09,High
project_03058,Healthcare,Low,3,3,2,6,12,2.9,7.0,Basic,Medium,1807.86,52244.71,Low
project_03059,Cloud System,Medium,5,8,2,16,15,4.3,17.2,Intermediate,Low,11543.64,550927.75,Medium
project_03060,EdTech,High,8,8,2,16,21,5.8,37.1,Advanced,High,33581.64,1686980.25,High
project_03061,FinTech,Low,3,3,2,6,11,2.3,5.5,Basic,Low,1586.79,63268.71,Low
project_03062,E-commerce,Medium,5,5,2,10,17,4.7,18.8,Intermediate,High,9500.72,420909.3,High
project_03063,SaaS,High,11,11,2,22,28,7.7,67.8,Intermediate,Medium,47009.81,2565410.09,High
project_03064,SaaS,Low,5,3,2,6,11,3.5,14.0,Basic,Low,2642.7,95462.56,Low
project_03065,FinTech,Medium,8,4,2,8,18,4.8,30.7,Basic,High,9056.26,380640.26,High
project_03066,AI Platform,High,9,6,2,12,27,6.9,49.7,Advanced,High,30208.27,1580829.85,High
project_03067,SaaS,Low,5,2,2,4,11,3.3,13.2,Basic,Low,1712.45,64789.5,Low
project_03068,IoT,Medium,7,6,2,12,19,5.2,29.1,Intermediate,High,14795.66,738270.81,High
project_03069,SaaS,High,9,10,2,20,24,7.9,56.9,Intermediate,High,39507.57,1926703.66,High
project_03070,Healthcare,Low,4,2,2,4,13,3.6,11.5,Basic,Low,1414.22,51561.93,Low
project_03071,E-commerce,Medium,8,5,2,10,18,4.1,26.2,Basic,Medium,10315.91,451130.52,Medium
project_03072,IoT,High,12,9,2,18,26,7.9,75.8,Advanced,High,53323.18,2740020.1,High
project_03073,IoT,Low,5,4,2,8,13,3.6,14.4,Basic,Low,3313.54,135706.92,Low
project_03074,E-commerce,Medium,6,6,2,12,19,5.4,25.9,Intermediate,Medium,11658.39,503608.22,Medium
project_03075,FinTech,High,10,11,2,22,21,6.9,55.2,Advanced,High,55544.39,3075854.12,High
